ID,Gender,Age,Weight,Height,Audio_File
42.0,1,22.0,65.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/42/42-10.wav
35.0,0,25.0,95.0,25.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/35/35-14.wav
86.0,0,21.0,87.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/86/86-5.wav
118.0,1,29.0,70.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/118/118-8.wav
119.0,1,25.0,60.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/119/119-17.wav
110.0,0,16.0,65.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/110/110-7.wav
58.0,1,22.0,46.0,150.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/58/58-17.wav
29.0,0,22.0,58.0,173.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/29/29-1.wav
3.0,0,9.0,32.0,134.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/3/3-2.wav
43.0,1,19.0,54.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/43/43-8.wav
100.0,1,23.0,65.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/100/100-12.wav
92.0,1,22.0,67.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/92/92-20.wav
42.0,1,22.0,65.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/42/42-7.wav
56.0,1,20.0,62.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/56/56-6.wav
59.0,1,22.0,68.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/59/59-14.wav
126.0,1,22.0,59.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/126/126-7.wav
96.0,1,23.0,48.0,152.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/96/96-12.wav
49.0,1,21.0,55.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/49/49-2.wav
20.0,0,14.0,61.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/20/20-9.wav
128.0,1,21.0,66.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/128/128-7.wav
119.0,1,25.0,60.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/119/119-11.wav
1.0,1,43.0,85.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/1/1-6.wav
35.0,0,25.0,95.0,25.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/35/35-16.wav
2.0,1,13.0,50.0,158.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/2/2-8.wav
142.0,0,18.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/142/142-20.wav
27.0,0,20.0,63.0,174.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/27/27-20.wav
123.0,0,22.0,92.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/123/123-1.wav
47.0,1,20.0,55.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/47/47-19.wav
93.0,1,23.0,63.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/93/93-13.wav
95.0,1,23.0,56.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/95/95-2.wav
27.0,0,20.0,63.0,174.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/27/27-8.wav
86.0,0,21.0,87.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/86/86-11.wav
147.0,1,22.0,65.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/147/147-1.wav
13.0,1,23.0,56.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/13/13-11.wav
40.0,1,21.0,52.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/40/40-14.wav
71.0,0,19.0,74.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/71/71-13.wav
127.0,1,23.0,54.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/127/127-4.wav
8.0,1,17.0,48.0,151.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/8/8-3.wav
85.0,0,19.0,83.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/85/85-15.wav
32.0,0,24.0,65.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/32/32-19.wav
144.0,1,23.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/144/144-3.wav
68.0,1,16.0,50.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/68/68-20.wav
29.0,0,22.0,58.0,173.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/29/29-16.wav
147.0,1,22.0,65.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/147/147-4.wav
88.0,0,18.0,80.0,180.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/88/88-2.wav
91.0,1,22.0,50.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/91/91-1.wav
104.0,1,25.0,58.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/104/104-17.wav
7.0,1,22.0,47.0,156.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/7/7-20.wav
149.0,0,29.0,77.0,171.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/149/149-3.wav
101.0,1,23.0,75.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/101/101-18.wav
50.0,1,19.0,48.0,153.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/50/50-12.wav
149.0,0,29.0,77.0,171.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/149/149-5.wav
10.0,1,23.0,49.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/10/10-9.wav
57.0,1,18.0,58.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/57/57-8.wav
50.0,1,19.0,48.0,153.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/50/50-10.wav
35.0,0,25.0,95.0,25.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/35/35-3.wav
31.0,0,25.0,92.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/31/31-14.wav
10.0,1,23.0,49.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/10/10-15.wav
16.0,1,21.0,55.0,158.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/16/16-16.wav
128.0,1,21.0,66.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/128/128-17.wav
139.0,0,23.0,68.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/139/139-3.wav
54.0,1,21.0,56.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/54/54-13.wav
141.0,0,20.0,65.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/141/141-2.wav
144.0,1,23.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/144/144-4.wav
129.0,0,22.0,85.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/129/129-13.wav
54.0,1,21.0,56.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/54/54-11.wav
127.0,1,23.0,54.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/127/127-14.wav
111.0,1,23.0,166.0,65.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/111/152-14.wav
63.0,1,22.0,61.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/63/63-12.wav
1.0,1,43.0,85.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/1/1-7.wav
150.0,1,22.0,68.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/150/150-16.wav
28.0,0,22.0,91.0,183.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/28/28-19.wav
33.0,0,20.0,107.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/33/33-1.wav
136.0,1,22.0,56.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/136/136-17.wav
137.0,1,20.0,66.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/137/137-10.wav
76.0,0,22.0,63.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/76/76-20.wav
48.0,1,19.0,49.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/48/48-3.wav
117.0,0,22.0,56.0,172.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/117/117-2.wav
40.0,1,21.0,52.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/40/40-2.wav
12.0,1,22.0,78.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/12/12-20.wav
104.0,1,25.0,58.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/104/104-8.wav
90.0,0,23.0,71.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/90/90-4.wav
125.0,0,22.0,81.0,180.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/125/125-18.wav
149.0,0,29.0,77.0,171.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/149/149-13.wav
114.0,0,20.0,67.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/114/114-9.wav
105.0,1,14.0,60.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/105/105-13.wav
85.0,0,19.0,83.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/85/85-6.wav
53.0,1,23.0,62.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/53/53-16.wav
24.0,0,18.0,87.0,190.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/24/24-14.wav
48.0,1,19.0,49.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/48/48-4.wav
149.0,0,29.0,77.0,171.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/149/149-10.wav
32.0,0,24.0,65.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/32/32-10.wav
139.0,0,23.0,68.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/139/139-4.wav
61.0,1,8.0,20.0,132.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/61/61-1.wav
58.0,1,22.0,46.0,150.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/58/58-9.wav
71.0,0,19.0,74.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/71/71-7.wav
136.0,1,22.0,56.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/136/136-1.wav
77.0,1,22.0,50.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/77/77-12.wav
147.0,1,22.0,65.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/147/147-13.wav
66.0,1,22.0,60.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/66/66-19.wav
144.0,1,23.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/144/144-11.wav
81.0,1,21.0,52.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/81/81-17.wav
9.0,1,13.0,50.0,148.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/9/9-19.wav
86.0,0,21.0,87.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/86/86-15.wav
48.0,1,19.0,49.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/48/48-7.wav
146.0,1,25.0,60.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/146/146-1.wav
44.0,1,52.0,88.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/44/44-8.wav
96.0,1,23.0,48.0,152.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/96/96-3.wav
95.0,1,23.0,56.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/95/95-19.wav
111.0,1,23.0,166.0,65.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/111/152-16.wav
5.0,1,18.0,63.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/5/5-4.wav
142.0,0,18.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/142/142-13.wav
128.0,1,21.0,66.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/128/128-3.wav
13.0,1,23.0,56.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/13/13-4.wav
6.0,1,45.0,61.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/6/6-15.wav
73.0,0,22.0,70.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/73/73-14.wav
73.0,0,22.0,70.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/73/73-17.wav
83.0,1,20.0,54.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/83/83-18.wav
30.0,0,19.0,80.0,183.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/30/30-15.wav
32.0,0,24.0,65.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/32/32-14.wav
85.0,0,19.0,83.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/85/85-1.wav
106.0,1,25.0,58.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/106/106-13.wav
110.0,0,16.0,65.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/110/110-10.wav
21.0,0,21.0,65.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/21/21-15.wav
58.0,1,22.0,46.0,150.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/58/58-10.wav
113.0,1,22.0,58.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/113/113-10.wav
85.0,0,19.0,83.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/85/85-18.wav
103.0,0,22.0,84.0,188.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/103/103-6.wav
143.0,1,17.0,65.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/143/143-15.wav
23.0,0,53.0,75.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/23/23-1.wav
116.0,1,26.0,58.0,152.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/116/116-17.wav
67.0,0,21.0,53.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/67/67-13.wav
103.0,0,22.0,84.0,188.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/103/103-17.wav
45.0,0,21.0,66.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/45/45-14.wav
146.0,1,25.0,60.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/146/146-4.wav
32.0,0,24.0,65.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/32/32-16.wav
120.0,0,22.0,110.0,190.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/120/120-9.wav
139.0,0,23.0,68.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/139/139-2.wav
90.0,0,23.0,71.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/90/90-11.wav
14.0,1,21.0,57.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/14/14-12.wav
82.0,1,21.0,56.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/82/82-9.wav
72.0,0,19.0,60.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/72/72-6.wav
110.0,0,16.0,65.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/110/110-6.wav
99.0,1,25.0,160.0,52.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/99/99-13.wav
127.0,1,23.0,54.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/127/127-13.wav
91.0,1,22.0,50.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/91/91-13.wav
33.0,0,20.0,107.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/33/33-18.wav
120.0,0,22.0,110.0,190.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/120/120-12.wav
130.0,0,21.0,67.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/130/130-2.wav
142.0,0,18.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/142/142-6.wav
98.0,0,20.0,177.0,82.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/98/98-10.wav
25.0,0,17.0,66.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/25/25-13.wav
93.0,1,23.0,63.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/93/93-18.wav
87.0,0,22.0,87.0,179.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/87/87-1.wav
8.0,1,17.0,48.0,151.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/8/8-13.wav
77.0,1,22.0,50.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/77/77-2.wav
100.0,1,23.0,65.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/100/100-11.wav
69.0,0,19.0,83.0,174.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/69/69-19.wav
123.0,0,22.0,92.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/123/123-9.wav
147.0,1,22.0,65.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/147/147-3.wav
33.0,0,20.0,107.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/33/33-6.wav
90.0,0,23.0,71.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/90/90-2.wav
126.0,1,22.0,59.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/126/126-5.wav
10.0,1,23.0,49.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/10/10-18.wav
58.0,1,22.0,46.0,150.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/58/58-19.wav
31.0,0,25.0,92.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/31/31-19.wav
110.0,0,16.0,65.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/110/110-1.wav
97.0,1,22.0,52.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/97/97-1.wav
10.0,1,23.0,49.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/10/10-8.wav
117.0,0,22.0,56.0,172.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/117/117-13.wav
15.0,1,21.0,48.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/15/15-4.wav
39.0,1,23.0,46.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/39/39-18.wav
21.0,0,21.0,65.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/21/21-17.wav
7.0,1,22.0,47.0,156.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/7/7-17.wav
11.0,1,22.0,85.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/11/11-20.wav
42.0,1,22.0,65.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/42/42-1.wav
115.0,1,21.0,59.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/115/115-8.wav
72.0,0,19.0,60.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/72/72-8.wav
87.0,0,22.0,87.0,179.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/87/87-2.wav
85.0,0,19.0,83.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/85/85-8.wav
147.0,1,22.0,65.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/147/147-17.wav
86.0,0,21.0,87.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/86/86-17.wav
146.0,1,25.0,60.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/146/146-10.wav
58.0,1,22.0,46.0,150.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/58/58-5.wav
84.0,1,22.0,53.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/84/84-16.wav
122.0,1,21.0,59.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/122/122-6.wav
88.0,0,18.0,80.0,180.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/88/88-7.wav
